user_id,work_id,title,body,visibility,created_at,updated_at
602,9421370545239580516,Loved it,Would recommend to friends.,public,2025-02-22 07:32:09,2025-02-24 13:36:25
1248,9081173008427419981,Solid read,Well-paced and engaging.,public,2023-08-21 04:30:44,2023-08-24 03:27:25
1227,13909242299230818549,"Slow start, strong finish",Would recommend to friends.,public,2025-08-24 08:08:20,2025-09-01 22:04:26
196,4391113464209144122,Overhyped,I learned a lot from this book.,public,2025-09-04 18:36:57,2025-09-17 09:04:22
24,9556885340605670011,Solid read,Characters felt real and memorable.,public,2023-09-08 22:43:37,2023-09-27 13:26:19
303,16817687351091262256,Mixed feelings,Ending surprised me—in a good way.,public,2025-05-16 06:56:41,2025-05-22 05:53:02
835,11438794892319191830,"Slow start, strong finish",Plot dragged in the middle.,private,2025-08-04 19:16:43,2025-08-23 00:47:33
115,12582860325338254704,Great characters,Dialogue shines throughout.,public,2023-07-21 12:01:55,2023-07-28 09:23:28
1221,1260860371157418759,Page-turner,Fantastic world-building and tension.,public,2025-08-21 05:24:09,2025-08-23 21:34:02
1085,13099279811779174301,Loved it,Well-paced and engaging.,public,2023-03-06 06:27:58,2023-03-13 19:36:53
1199,14724670728977027255,Classic,Needed tighter editing.,public,2023-10-22 10:35:27,2023-11-05 13:59:56
1039,6427951532572436054,Page-turner,Would recommend to friends.,public,2025-08-21 11:19:47,2025-08-25 09:26:15
423,2742696030848362791,Great characters,Dialogue shines throughout.,public,2023-05-08 22:46:29,2023-05-21 14:50:41
50,11019055767927831188,"Slow start, strong finish",Characters felt real and memorable.,public,2024-08-05 09:30:09,2024-09-04 04:45:50
1176,4126603727997558707,Overhyped,Needed tighter editing.,public,2025-09-07 08:58:40,2025-10-03 04:28:44
397,375124923958037954,Overhyped,Fantastic world-building and tension.,private,2023-07-17 15:52:52,2023-08-02 14:42:38
635,17546902324997604332,Great characters,Dialogue shines throughout.,public,2025-05-29 06:38:08,2025-06-25 03:16:57
134,6538597847691758639,Great characters,Dialogue shines throughout.,public,2023-06-12 15:42:10,2023-06-19 14:46:21
1248,6860904060149988494,Great characters,Exceeded expectations.,public,2024-07-12 22:53:25,2024-07-25 13:20:12
983,1959306414735684223,Page-turner,Dialogue shines throughout.,public,2024-06-27 20:10:18,2024-07-02 07:24:56
190,9877103624644305333,Overhyped,Characters felt real and memorable.,public,2023-08-01 16:40:22,2023-08-24 01:18:58
1431,2431367686914458302,Page-turner,Dialogue shines throughout.,public,2025-03-24 15:54:07,2025-04-09 12:10:14
1416,15050429528520913571,Mixed feelings,Ending surprised me—in a good way.,public,2025-05-08 12:56:04,2025-05-28 10:55:07
508,16750781500957031940,"Slow start, strong finish",Needed tighter editing.,public,2024-05-06 02:48:18,2024-06-04 13:34:25
696,5701604375191432350,Couldn’t put it down,Fantastic world-building and tension.,public,2025-04-30 16:43:46,2025-05-29 03:28:18
324,5631654271353827529,Great characters,Needed tighter editing.,public,2025-06-21 08:20:20,2025-06-30 00:11:31
1256,5132854979505264910,Classic,Plot dragged in the middle.,public,2023-09-20 20:47:27,2023-10-20 06:40:48
1457,3163665013504363294,Couldn’t put it down,Characters felt real and memorable.,public,2024-11-14 23:13:47,2024-11-20 01:15:21
58,7315473178869114865,Loved it,Plot dragged in the middle.,private,2024-09-12 08:34:25,2024-09-25 03:48:57
1106,13907861583129613842,Solid read,Exceeded expectations.,public,2023-06-24 08:26:21,2023-07-17 01:26:03
1042,7412005718551629409,Page-turner,Characters felt real and memorable.,public,2024-12-24 10:05:57,2025-01-21 12:18:07
124,858780100088270093,Great characters,I learned a lot from this book.,public,2025-01-14 06:20:10,2025-02-03 21:35:28
1036,14941336998224569230,Mixed feelings,Characters felt real and memorable.,private,2024-04-28 05:16:06,2024-05-18 14:07:26
1012,6847245018803300487,"Slow start, strong finish",Needed tighter editing.,private,2023-10-29 13:17:49,2023-11-26 07:19:10
85,17140912724409522639,Solid read,Plot dragged in the middle.,public,2023-05-14 21:14:18,2023-05-16 22:17:25
1472,6750770593173128705,Couldn’t put it down,I learned a lot from this book.,private,2025-01-13 15:30:29,2025-02-04 15:24:58
526,17633885570904999192,Mixed feelings,Characters felt real and memorable.,public,2025-03-07 01:01:35,2025-03-27 04:45:18
474,6695960055250020986,Page-turner,I learned a lot from this book.,public,2023-06-10 02:43:22,2023-06-16 01:21:22
213,1902453986082672490,"Slow start, strong finish",Plot dragged in the middle.,public,2023-05-30 15:02:07,2023-06-06 12:18:30
1348,7988221677097556557,Couldn’t put it down,Needed tighter editing.,public,2025-05-15 15:11:19,2025-05-28 02:06:56
541,2051163731134870190,Not my favorite,Dialogue shines throughout.,public,2023-07-09 15:45:50,2023-08-03 18:31:44
961,17250272234776076049,Loved it,Needed tighter editing.,public,2023-02-18 13:54:16,2023-02-26 00:55:14
460,3993568430095501605,"Slow start, strong finish",Ending surprised me—in a good way.,private,2023-07-15 04:22:08,2023-08-08 09:07:15
292,7078920326611889383,Page-turner,Fantastic world-building and tension.,private,2023-09-24 14:15:30,2023-09-26 18:41:20
1474,3452280135686835775,Loved it,Well-paced and engaging.,public,2023-11-27 15:35:28,2023-12-21 08:19:24
249,5087775527577521899,Loved it,Dialogue shines throughout.,public,2025-01-22 12:03:41,2025-02-05 02:43:17
1031,3660920750665989028,Not my favorite,Ending surprised me—in a good way.,public,2025-01-20 14:24:24,2025-02-12 02:23:02
613,6634559859176294371,Loved it,Ending surprised me—in a good way.,private,2025-05-11 23:41:00,2025-05-16 05:17:59
1431,17698176494324159748,Couldn’t put it down,Plot dragged in the middle.,public,2023-03-05 16:23:25,2023-03-06 15:03:05
871,3872819806549570891,"Slow start, strong finish",I learned a lot from this book.,public,2024-10-05 10:35:21,2024-10-25 08:40:22
866,18029580207361281000,Mixed feelings,Characters felt real and memorable.,public,2023-06-24 19:09:47,2023-07-12 17:36:40
1335,1117149841592932606,Great characters,Exceeded expectations.,public,2024-09-03 08:52:15,2024-09-26 04:01:46
350,6740402312020798951,Great characters,I learned a lot from this book.,public,2023-05-16 17:50:21,2023-06-12 05:44:19
1106,3929951608820095849,Mixed feelings,Ending surprised me—in a good way.,public,2024-07-25 05:55:16,2024-08-10 14:30:38
1467,4381501041335261797,Great characters,Would recommend to friends.,public,2023-10-27 02:29:22,2023-11-02 21:41:55
703,15050429528520913571,Solid read,Exceeded expectations.,public,2024-04-24 13:36:10,2024-05-03 05:10:21
387,8457403741558793952,Not my favorite,Exceeded expectations.,public,2025-08-24 13:43:32,2025-09-21 16:17:56
1187,18286433579913745024,Page-turner,I learned a lot from this book.,private,2023-12-08 05:29:54,2024-01-01 11:40:31
31,2775917944709273236,Great characters,Dialogue shines throughout.,public,2025-02-26 03:04:00,2025-03-02 12:17:54
504,12140381816917379627,Overhyped,Ending surprised me—in a good way.,private,2023-08-11 13:35:28,2023-09-02 01:25:16
742,12862938686793782706,Not my favorite,Needed tighter editing.,public,2024-07-20 21:22:38,2024-08-01 20:31:49
218,14899733725791212434,Page-turner,Would recommend to friends.,public,2024-04-15 18:24:14,2024-05-14 21:12:41
44,3870733072832860795,Loved it,Characters felt real and memorable.,public,2024-09-11 09:46:16,2024-09-11 12:48:20
271,1043530393417908911,Classic,Well-paced and engaging.,public,2023-06-04 14:06:01,2023-06-15 13:32:10
121,6150526082973002527,Solid read,Dialogue shines throughout.,public,2025-08-03 21:22:27,2025-08-23 13:47:12
981,15967961092118825623,Overhyped,Exceeded expectations.,public,2023-09-16 01:31:34,2023-10-13 00:09:06
145,11266449872620703032,Couldn’t put it down,Characters felt real and memorable.,public,2023-07-24 10:41:38,2023-08-02 22:47:40
739,16586983260406160806,Great characters,Ending surprised me—in a good way.,public,2025-04-16 08:58:29,2025-05-12 04:51:01
222,8237784718171024717,Mixed feelings,Dialogue shines throughout.,public,2025-05-26 12:08:16,2025-06-13 13:52:48
999,16951051447242032287,Loved it,Plot dragged in the middle.,public,2023-11-03 08:12:25,2023-11-08 04:16:31
940,10200157430199176897,Classic,Needed tighter editing.,private,2023-11-24 09:29:50,2023-12-23 01:07:38
853,11025395684700027057,Overhyped,Would recommend to friends.,public,2024-11-19 20:17:51,2024-12-04 12:54:16
740,10547010848980644604,Classic,Dialogue shines throughout.,public,2025-06-01 17:50:21,2025-06-04 00:49:51
1267,13584289203000245200,Page-turner,Would recommend to friends.,public,2024-10-07 10:29:56,2024-10-10 15:17:13
1253,10031893669865679741,Mixed feelings,Well-paced and engaging.,private,2023-07-26 04:52:02,2023-07-30 12:29:00
1007,7748754736926623544,Loved it,Well-paced and engaging.,public,2025-05-22 05:50:47,2025-06-09 19:14:12
54,6146952025478678766,Great characters,I learned a lot from this book.,public,2024-02-20 06:05:59,2024-03-09 06:17:32
601,8751468106021866012,Great characters,Plot dragged in the middle.,public,2024-03-08 04:58:23,2024-04-05 03:02:56
964,2248472665036650728,Solid read,Well-paced and engaging.,private,2023-02-17 01:24:02,2023-03-07 17:49:49
27,2150177392900421378,Solid read,Ending surprised me—in a good way.,public,2024-11-23 16:38:19,2024-11-29 14:21:53
898,18140615667620215613,Not my favorite,Fantastic world-building and tension.,public,2025-05-10 06:56:14,2025-06-01 18:15:30
1279,782975703981354266,Not my favorite,Exceeded expectations.,public,2025-01-07 10:51:26,2025-01-16 18:59:11
1172,3275657420625654639,Mixed feelings,Would recommend to friends.,public,2023-05-08 00:55:59,2023-06-03 18:10:51
1033,6192097243660025079,"Slow start, strong finish",Ending surprised me—in a good way.,public,2025-09-18 19:17:02,2025-10-01 13:00:11
181,15318877431402365353,"Slow start, strong finish",Ending surprised me—in a good way.,public,2025-04-12 00:37:22,2025-04-16 08:39:01
839,6041569454485277389,Page-turner,Characters felt real and memorable.,public,2023-05-13 21:45:18,2023-06-09 16:43:33
623,3120665611339749850,Great characters,Dialogue shines throughout.,public,2024-03-05 14:37:11,2024-03-06 03:17:53
717,6480766981682586003,Great characters,Plot dragged in the middle.,public,2024-07-31 00:36:02,2024-08-12 09:50:35
792,10068582818504061938,Classic,Fantastic world-building and tension.,public,2024-04-18 21:57:06,2024-04-21 09:46:27
324,3283176466055014374,Couldn’t put it down,Well-paced and engaging.,public,2023-04-15 21:52:43,2023-05-08 12:50:51
455,6150526082973002527,Solid read,Needed tighter editing.,public,2023-02-28 05:13:09,2023-03-20 02:05:58
535,668095661201268820,Great characters,Characters felt real and memorable.,private,2025-06-23 02:50:40,2025-07-13 07:15:49
1077,166513139328450887,Loved it,Characters felt real and memorable.,public,2023-04-02 03:04:43,2023-04-23 01:43:34
1394,5919275012020216959,Loved it,Plot dragged in the middle.,public,2024-01-23 23:03:50,2024-02-12 02:21:48
342,17997278834538770126,Not my favorite,Plot dragged in the middle.,public,2025-07-27 20:47:08,2025-08-20 08:02:03
1463,6176918159436060183,Loved it,Exceeded expectations.,private,2025-05-10 13:12:40,2025-05-30 08:21:31
656,12498537110321211986,Page-turner,Exceeded expectations.,public,2024-12-10 02:30:32,2025-01-02 14:55:16
537,2004852185946371790,Great characters,Ending surprised me—in a good way.,public,2025-10-04 09:58:52,2025-10-08 09:56:14
653,7439860125284068218,Mixed feelings,Characters felt real and memorable.,public,2023-03-08 06:27:49,2023-03-18 21:16:10
836,8806419209624761635,Overhyped,Would recommend to friends.,public,2024-12-24 12:06:53,2024-12-29 00:32:13
435,6176918159436060183,Couldn’t put it down,I learned a lot from this book.,public,2023-06-27 03:54:23,2023-07-03 02:19:28
559,2947783266707174183,Overhyped,Would recommend to friends.,public,2025-09-28 02:16:00,2025-10-10 02:50:09
153,4445421455815661771,Great characters,Ending surprised me—in a good way.,public,2024-08-03 17:08:13,2024-08-12 04:06:48
579,16132314894455107625,Not my favorite,Dialogue shines throughout.,private,2024-04-16 17:30:52,2024-04-20 08:28:20
1349,2537661392893055918,Mixed feelings,Ending surprised me—in a good way.,public,2023-06-19 08:23:09,2023-07-16 16:41:53
256,8489438237167878533,Couldn’t put it down,Well-paced and engaging.,public,2025-07-14 21:47:41,2025-08-06 06:37:22
384,6605490521749530096,Classic,Fantastic world-building and tension.,public,2025-05-24 13:52:47,2025-06-09 08:17:26
289,16918228696009755018,Loved it,Dialogue shines throughout.,private,2024-06-25 02:38:14,2024-06-29 00:33:27
1188,10050360599075363852,Loved it,Exceeded expectations.,public,2024-01-02 06:07:08,2024-01-04 06:50:35
840,16586983260406160806,Overhyped,Needed tighter editing.,public,2024-06-18 14:24:16,2024-06-25 08:41:28
1286,292160652209878608,Overhyped,Needed tighter editing.,public,2025-01-19 17:42:13,2025-02-14 11:02:07
5,18154292395451884628,Page-turner,Needed tighter editing.,public,2025-01-15 17:57:10,2025-02-01 17:58:09
743,4283083884496624047,Not my favorite,Characters felt real and memorable.,public,2025-04-05 17:08:31,2025-04-15 13:43:31
187,2121131208801534365,Not my favorite,Ending surprised me—in a good way.,public,2024-12-01 03:54:08,2024-12-30 13:56:58
1423,14816480519622942593,Loved it,Needed tighter editing.,public,2024-01-24 09:30:21,2024-02-17 01:56:39
441,2405901524857142687,Loved it,I learned a lot from this book.,public,2025-02-20 05:25:16,2025-03-02 04:01:53
1011,7749000978142477958,Page-turner,Needed tighter editing.,public,2024-02-14 07:20:42,2024-03-12 06:52:00
786,2719969081557265668,Great characters,I learned a lot from this book.,public,2024-12-17 20:07:13,2025-01-14 18:25:10
828,2875963156483128979,Page-turner,Well-paced and engaging.,public,2024-05-09 20:32:14,2024-05-23 05:04:50
1475,11949432198719891068,Great characters,Needed tighter editing.,private,2024-10-30 16:47:13,2024-11-28 10:57:02
555,10680295984912394718,"Slow start, strong finish",Exceeded expectations.,public,2025-05-21 10:26:47,2025-05-22 04:50:37
549,10413786835513595792,Loved it,Needed tighter editing.,public,2023-03-13 16:56:57,2023-03-15 03:06:22
957,3538592328029131229,Overhyped,Ending surprised me—in a good way.,public,2023-09-16 14:21:51,2023-10-12 00:27:30
462,7053017731144964746,Classic,Well-paced and engaging.,public,2025-03-09 06:48:17,2025-03-30 00:20:37
1219,8400905867137252383,Page-turner,Would recommend to friends.,public,2024-10-05 05:00:54,2024-10-28 13:25:52
65,18360006949666259617,Classic,Needed tighter editing.,public,2024-09-27 15:22:38,2024-10-12 08:19:33
729,6781643640043568360,Overhyped,Fantastic world-building and tension.,public,2023-05-01 07:23:21,2023-05-07 09:01:56
709,18279856984690456997,Solid read,I learned a lot from this book.,public,2023-07-03 17:10:06,2023-07-09 17:08:17
1156,17101077313708707911,Couldn’t put it down,Well-paced and engaging.,public,2023-10-23 05:34:32,2023-11-02 10:24:59
97,1120775299778625010,Loved it,Characters felt real and memorable.,public,2024-11-13 14:28:20,2024-11-28 07:19:46
648,6419630089513020828,Solid read,Ending surprised me—in a good way.,public,2024-03-21 13:56:47,2024-04-02 07:03:32
994,12429267414802704004,Mixed feelings,Would recommend to friends.,public,2024-04-04 10:45:23,2024-05-03 16:57:01
1351,1004501025239589955,Not my favorite,Ending surprised me—in a good way.,public,2025-09-15 09:23:15,2025-10-13 21:22:58
920,7976816728511933518,Mixed feelings,Well-paced and engaging.,public,2024-03-27 10:57:40,2024-04-17 07:34:24
1177,1016876853691924160,Couldn’t put it down,Dialogue shines throughout.,public,2023-04-20 06:31:50,2023-04-24 10:48:21
513,1453586338515156784,Loved it,Would recommend to friends.,public,2024-02-24 17:20:44,2024-03-11 23:05:23
1071,10719069399269711618,Page-turner,Well-paced and engaging.,public,2024-06-30 17:17:31,2024-07-22 19:40:07
468,17373897605043910254,Couldn’t put it down,Dialogue shines throughout.,public,2025-04-13 08:45:47,2025-04-27 01:21:46
1071,4374640568789774275,Loved it,Well-paced and engaging.,private,2023-01-21 20:06:06,2023-02-12 16:09:38
239,7568784358343849554,Loved it,Would recommend to friends.,public,2024-07-05 17:23:30,2024-08-04 11:30:55
933,3927355590722585500,Classic,Exceeded expectations.,public,2023-02-12 11:34:48,2023-02-25 09:38:41
819,497583498802613573,Overhyped,Exceeded expectations.,public,2024-06-14 11:49:43,2024-06-30 03:31:25
1002,11792800463858636477,Not my favorite,Characters felt real and memorable.,public,2024-11-13 16:10:58,2024-11-14 11:43:13
252,1927215705761104758,Not my favorite,Dialogue shines throughout.,public,2025-06-09 13:14:46,2025-06-22 05:25:05
129,11586322473534833378,Mixed feelings,Exceeded expectations.,private,2024-06-30 20:55:37,2024-07-07 02:01:05
405,10231872048705430116,Couldn’t put it down,Dialogue shines throughout.,public,2024-08-13 11:42:54,2024-08-30 05:27:37
1331,1570092237998766532,Page-turner,Plot dragged in the middle.,private,2025-03-05 12:53:08,2025-03-30 17:52:46
595,903487137344497511,Couldn’t put it down,Needed tighter editing.,private,2024-02-26 14:38:30,2024-03-09 00:00:56
715,14976899658011495981,Classic,Would recommend to friends.,private,2025-02-19 19:36:59,2025-02-24 04:26:48
689,15416601600072456153,Classic,Fantastic world-building and tension.,public,2024-09-16 19:01:42,2024-10-09 13:23:44
865,11006653888829292925,Great characters,Well-paced and engaging.,public,2023-05-29 20:49:20,2023-06-02 01:23:29
865,16139453713829983532,Great characters,Plot dragged in the middle.,private,2023-02-19 20:00:52,2023-03-14 18:24:08
754,1540226269931766300,Great characters,Needed tighter editing.,public,2023-12-03 12:46:03,2023-12-31 20:17:13
1175,15582021351066499632,Great characters,Dialogue shines throughout.,public,2025-05-21 06:34:47,2025-06-15 04:26:49
660,13695151145041165625,Couldn’t put it down,Exceeded expectations.,public,2023-11-14 10:05:17,2023-12-07 12:08:30
363,15670142644050187950,Page-turner,Fantastic world-building and tension.,public,2024-01-06 09:22:27,2024-01-25 03:41:52
72,789791141446104801,"Slow start, strong finish",Ending surprised me—in a good way.,public,2023-02-09 05:23:03,2023-02-17 11:22:53
880,13922341812089402365,Solid read,Needed tighter editing.,private,2023-01-11 11:55:40,2023-01-17 16:32:50
481,11876983049279901522,Classic,I learned a lot from this book.,public,2024-02-29 19:30:48,2024-03-27 06:19:56
304,178377615010855360,Loved it,Would recommend to friends.,public,2023-09-11 03:55:30,2023-09-22 19:42:44
968,15059742281023161776,Not my favorite,Exceeded expectations.,public,2023-11-25 02:05:04,2023-12-21 12:43:52
352,754476843795238795,"Slow start, strong finish",Dialogue shines throughout.,public,2025-02-27 00:56:26,2025-03-17 12:10:32
101,17951143437129293110,"Slow start, strong finish",Characters felt real and memorable.,private,2025-08-01 15:51:51,2025-08-26 01:29:45
775,3164701867814874760,Mixed feelings,Exceeded expectations.,public,2025-06-30 21:14:51,2025-07-08 10:42:10
903,1428134824513575270,Couldn’t put it down,Well-paced and engaging.,public,2025-02-16 04:09:47,2025-03-04 03:52:47
570,5420818356235626562,Page-turner,Plot dragged in the middle.,private,2024-07-15 18:19:18,2024-07-19 06:57:29
93,13215918405111981235,"Slow start, strong finish",I learned a lot from this book.,public,2023-05-10 04:47:21,2023-05-12 10:42:02
574,4828479086554380845,Mixed feelings,Dialogue shines throughout.,public,2025-04-09 06:06:09,2025-04-14 17:49:09
868,14865299670912946696,Page-turner,Dialogue shines throughout.,private,2025-07-30 03:15:24,2025-08-07 09:04:41
1006,18317114097597983886,Solid read,Ending surprised me—in a good way.,private,2025-01-07 10:11:56,2025-01-18 18:58:16
96,3414129504374919955,Page-turner,Dialogue shines throughout.,private,2025-07-11 15:17:11,2025-07-13 08:27:59
532,5374678931154933886,Page-turner,Well-paced and engaging.,public,2025-06-14 06:39:43,2025-06-23 06:26:35
38,15549178598902486508,Page-turner,Exceeded expectations.,public,2023-07-18 15:15:10,2023-08-05 22:21:20
114,15669010139217524037,"Slow start, strong finish",Ending surprised me—in a good way.,public,2023-05-28 20:29:03,2023-06-05 11:56:52
209,9846978872188435112,Couldn’t put it down,I learned a lot from this book.,public,2024-06-28 15:29:07,2024-07-11 12:22:22
1361,2917230813038805879,"Slow start, strong finish",Plot dragged in the middle.,public,2023-08-14 09:17:00,2023-08-15 13:21:36
902,14789300563786032355,"Slow start, strong finish",Needed tighter editing.,private,2024-07-20 04:53:53,2024-08-12 21:35:23
337,4582140193747601053,"Slow start, strong finish",Plot dragged in the middle.,public,2025-08-23 06:55:34,2025-09-17 01:50:50
1155,9600004422067195010,Not my favorite,Dialogue shines throughout.,public,2023-05-02 20:28:50,2023-05-10 03:58:39
140,3937234882961101065,Couldn’t put it down,Plot dragged in the middle.,public,2023-10-21 01:38:37,2023-10-21 03:18:26
642,10231872048705430116,Couldn’t put it down,Dialogue shines throughout.,public,2023-02-14 02:11:25,2023-02-24 19:51:08
1006,11403934164772651384,Great characters,Ending surprised me—in a good way.,public,2025-02-28 03:14:20,2025-03-23 14:18:44
1460,1950055849108550277,Couldn’t put it down,Needed tighter editing.,private,2023-09-15 05:19:00,2023-10-09 22:50:04
952,9043740725799216334,Classic,Ending surprised me—in a good way.,public,2024-05-13 17:25:53,2024-05-20 11:05:30
686,11608259108770931772,"Slow start, strong finish",Dialogue shines throughout.,public,2023-10-31 14:13:58,2023-11-01 10:10:27
49,1461216868658829245,Solid read,Plot dragged in the middle.,public,2023-12-10 05:49:55,2024-01-06 23:38:46
903,7712471096349020898,Couldn’t put it down,Exceeded expectations.,public,2025-02-19 01:30:20,2025-03-18 06:51:45
1193,2347099534931328736,Overhyped,I learned a lot from this book.,private,2025-03-29 21:24:14,2025-04-24 04:03:48
1156,6705007542235576762,"Slow start, strong finish",I learned a lot from this book.,public,2024-08-01 00:45:27,2024-08-05 15:06:25
251,16139786742692700295,Classic,Dialogue shines throughout.,public,2023-09-26 14:32:14,2023-09-29 22:25:12
1424,2718680475922838702,Couldn’t put it down,I learned a lot from this book.,public,2024-12-04 05:42:53,2024-12-16 00:54:28
577,15377517593911093869,Not my favorite,I learned a lot from this book.,public,2025-08-30 11:39:01,2025-09-24 01:57:11
653,18289886701680144915,"Slow start, strong finish",Well-paced and engaging.,public,2024-03-16 03:44:29,2024-03-21 23:06:50
557,2748927361241551369,Great characters,Plot dragged in the middle.,public,2025-05-31 12:40:57,2025-06-15 04:39:12
1130,825767493591618855,Solid read,Well-paced and engaging.,public,2025-08-18 01:51:00,2025-08-25 00:46:13
608,8285972556213081257,Page-turner,I learned a lot from this book.,public,2023-07-24 05:27:24,2023-08-14 23:47:34
20,7538941085543114442,Overhyped,Characters felt real and memorable.,public,2023-09-09 18:33:04,2023-10-08 00:23:47
209,5040070553866961605,Mixed feelings,Would recommend to friends.,public,2023-02-26 21:29:14,2023-03-13 17:03:48
55,12876158938713791665,Solid read,Would recommend to friends.,private,2024-05-27 08:14:27,2024-06-23 23:00:01
443,11214197395603755339,Overhyped,Plot dragged in the middle.,public,2024-03-21 19:11:39,2024-03-29 06:06:07
682,5890830327237867706,Classic,Exceeded expectations.,public,2023-01-22 17:22:28,2023-02-12 15:25:03
299,12838596284118139034,Not my favorite,Ending surprised me—in a good way.,public,2024-06-18 10:56:40,2024-06-19 02:36:08
11,12534884647071616184,Great characters,Dialogue shines throughout.,public,2023-07-11 10:02:29,2023-07-15 20:55:38
607,10998895971075315552,Not my favorite,Ending surprised me—in a good way.,public,2025-06-24 21:43:16,2025-07-21 11:26:06
351,2538551592257377555,Mixed feelings,Dialogue shines throughout.,private,2024-11-18 15:15:02,2024-11-24 18:19:11
487,4775357542395829105,Classic,Would recommend to friends.,public,2023-12-28 22:42:39,2024-01-10 09:36:59
1210,17728326455205352785,Solid read,I learned a lot from this book.,public,2025-08-17 13:39:37,2025-09-09 09:56:47
1333,15204002366294961412,Page-turner,Dialogue shines throughout.,public,2023-09-27 19:10:31,2023-10-22 14:05:45
1215,1983702190391650668,Classic,Well-paced and engaging.,public,2025-01-14 22:23:19,2025-01-16 13:40:05
914,129081464353765011,Mixed feelings,Dialogue shines throughout.,private,2023-03-06 04:39:33,2023-03-25 13:51:39
1254,14603738994475922181,Couldn’t put it down,I learned a lot from this book.,private,2023-10-21 18:37:18,2023-11-12 22:21:50
1342,1499152488661151135,Classic,Dialogue shines throughout.,private,2024-07-27 19:13:38,2024-08-04 05:12:58
878,2006162805147314415,Overhyped,Characters felt real and memorable.,private,2023-02-26 09:36:51,2023-03-01 21:01:45
250,9870127347879476635,Great characters,Characters felt real and memorable.,public,2025-07-04 13:42:27,2025-07-11 17:28:51
789,5738585697283012830,Overhyped,Fantastic world-building and tension.,private,2025-03-26 04:51:13,2025-03-28 02:08:37
100,3861513862053123749,Loved it,Needed tighter editing.,public,2025-10-17 02:57:46,2025-11-04 14:21:31
368,12727849993363638526,Great characters,Exceeded expectations.,public,2023-01-19 19:35:38,2023-01-21 16:05:42
1,15833545756677377436,Loved it,Dialogue shines throughout.,public,2023-11-21 11:49:04,2023-12-09 20:01:01
1214,13458418027407901484,Overhyped,Would recommend to friends.,public,2023-12-09 15:30:19,2023-12-31 23:39:42
742,13431608567455489913,Couldn’t put it down,Needed tighter editing.,public,2024-06-15 15:05:01,2024-06-21 18:10:54
1401,15806715068353944140,Loved it,Fantastic world-building and tension.,public,2025-04-21 21:28:46,2025-05-05 08:19:12
1360,15063359269162642015,Not my favorite,Ending surprised me—in a good way.,public,2025-04-14 21:37:13,2025-04-25 12:53:29
1166,15889873178617714564,Loved it,Well-paced and engaging.,public,2025-01-29 15:20:29,2025-01-31 02:54:17
1346,17239260654762988230,"Slow start, strong finish",Characters felt real and memorable.,public,2023-09-22 00:19:56,2023-10-11 11:00:50
659,16071183606035302807,Couldn’t put it down,Dialogue shines throughout.,public,2024-07-10 08:05:25,2024-07-18 13:55:56
1195,1651162792455155992,Couldn’t put it down,I learned a lot from this book.,public,2023-05-31 20:38:22,2023-06-01 11:41:13
475,653597807373035824,Couldn’t put it down,Fantastic world-building and tension.,public,2024-04-01 13:17:47,2024-04-22 12:18:49
169,2281993065725158638,Great characters,Characters felt real and memorable.,public,2023-03-28 11:51:47,2023-04-15 14:28:28
1216,9860586120742947757,Great characters,Fantastic world-building and tension.,public,2025-03-09 04:21:51,2025-03-20 08:12:28
810,10841078288174030938,Overhyped,Dialogue shines throughout.,public,2024-01-06 18:12:53,2024-02-01 08:39:38
233,9803627197029043064,Mixed feelings,Dialogue shines throughout.,private,2023-04-25 23:16:25,2023-04-30 15:23:21
84,10292834736280441998,Page-turner,Well-paced and engaging.,public,2023-08-10 19:47:50,2023-08-21 07:13:21
153,12527221602910079185,"Slow start, strong finish",Exceeded expectations.,public,2024-07-06 03:13:17,2024-07-18 23:01:51
1458,14644592124353496283,Classic,Would recommend to friends.,private,2023-10-17 04:37:08,2023-10-28 10:55:13
1287,4159524653537363617,Mixed feelings,Exceeded expectations.,public,2023-11-19 11:46:52,2023-11-25 08:56:11
1026,6306647066715828517,Mixed feelings,Dialogue shines throughout.,public,2025-01-13 12:23:15,2025-01-25 20:44:05
1336,11179427893780576400,Page-turner,Needed tighter editing.,public,2024-10-26 18:02:44,2024-11-05 20:44:37
611,10817829623823259104,Page-turner,Dialogue shines throughout.,private,2024-07-07 12:44:00,2024-07-25 20:57:58
1400,4851540059881730737,Mixed feelings,Well-paced and engaging.,public,2025-06-11 05:50:49,2025-06-27 19:18:18
881,2602900482310727965,Couldn’t put it down,Dialogue shines throughout.,public,2025-04-23 05:36:22,2025-05-04 18:27:39
166,15159377233571716556,"Slow start, strong finish",Ending surprised me—in a good way.,public,2024-11-11 03:57:28,2024-12-07 14:09:57
156,13194348727516701422,Loved it,Fantastic world-building and tension.,private,2024-02-09 03:39:05,2024-02-16 09:56:55
1138,8112427224816810583,Overhyped,I learned a lot from this book.,public,2023-10-01 01:55:36,2023-10-26 19:09:33
741,4997864127537486667,Couldn’t put it down,Ending surprised me—in a good way.,public,2024-03-10 18:36:45,2024-03-13 02:26:47
479,5468479241096990161,Not my favorite,Ending surprised me—in a good way.,public,2024-09-17 00:00:48,2024-10-06 11:51:07
975,8208617396243525999,Solid read,Dialogue shines throughout.,public,2025-01-04 07:30:43,2025-01-30 12:48:05
1478,4994433991365984167,Great characters,Ending surprised me—in a good way.,private,2024-09-08 06:15:31,2024-10-04 22:46:03
